
################################################################################
# SESSION STARTED: 2026-02-15 22:27:32
# COMMAND: .\train.py --model-name non_lepidoptera --create-dataset
################################################################################

[INFO] Creating/Verifying dataset for model: non_lepidoptera
[INFO] Aggregating data for model 'non_lepidoptera' (types: ['odonata', 'cicada', 'orthoptera', 'coleoptera', 'diptera', 'blattodea', 'hymenoptera', 'mantodea', 'phasmatodea', 'neuroptera', 'dermaptera', 'ephemeroptera', 'trichoptera', 'plecoptera', 'thysanoptera', 'psocodea', 'zygentoma', 'megaloptera'])...
[INFO] Loaded 963 valid species (aggregated for 'non_lepidoptera')
  - Processing source: inaturalist.org (odonata)
  - Processing source: inaturalist.org (cicada)
  - Processing source: inaturalist.org (orthoptera)
  - Processing source: inaturalist.org (coleoptera)
  - Processing source: inaturalist.org (diptera)
  - Processing source: inaturalist.org (blattodea)
  - Processing source: inaturalist.org (hymenoptera)
  - Processing source: inaturalist.org (mantodea)
  - Processing source: inaturalist.org (phasmatodea)
  - Processing source: inaturalist.org (neuroptera)
  - Processing source: inaturalist.org (dermaptera)
  - Processing source: inaturalist.org (ephemeroptera)
  - Processing source: inaturalist.org (trichoptera)
  - Processing source: inaturalist.org (plecoptera)
  - Processing source: inaturalist.org (thysanoptera)
  - Processing source: inaturalist.org (psocodea)
  - Processing source: inaturalist.org (zygentoma)
  - Processing source: inaturalist.org (megaloptera)
[INFO] No new images found in sources.

========================================
Dataset Statistics: insect-dataset/non_lepidoptera
========================================
Train Classes: 571
Train Images:  45991
--------------------
Val Classes:   571
Val Images:    1104
========================================

[INFO] Dataset creation complete. Exiting.

################################################################################
# SESSION STARTED: 2026-02-15 22:29:47
# COMMAND: train.py -m non_lepidoptera -v v1 --max-epochs 25 --batch-size 64 --num-workers 16 --skip-aggregate --skip-validate --cool-down 1
################################################################################

[INFO] Skipping data aggregation...
[INFO] Skipping dataset validation...
[INFO] No checkpoint found. Starting fresh training (Iteration 1)...
[INFO] classes: 571
[INFO] Training started at 2026-02-15 22:29:49
[INFO] Iteration 01 | Epoch 01 | Train      --> 719/719 batches | Elapsed time: 00:04:49 | Loss: 2.816 | Acc: 0.406
[INFO] Iteration 01 | Epoch 01 | Val        --> 18/18 batches | Elapsed time: 00:00:58 | Loss: 3.302 | Acc: 0.409
[INFO] Iteration 01 | Epoch 02 | Train      --> 719/719 batches | Elapsed time: 00:04:31 | Loss: 1.027 | Acc: 0.719
[INFO] Iteration 01 | Epoch 02 | Val        --> 18/18 batches | Elapsed time: 00:00:43 | Loss: 1.762 | Acc: 0.581
[INFO] Iteration 01 | Epoch 03 | Train      --> 719/719 batches | Elapsed time: 00:04:28 | Loss: 0.583 | Acc: 0.824
[INFO] Iteration 01 | Epoch 03 | Val        --> 18/18 batches | Elapsed time: 00:00:44 | Loss: 0.881 | Acc: 0.772
[INFO] Iteration 01 | Epoch 04 | Train      --> 719/719 batches | Elapsed time: 00:04:28 | Loss: 0.386 | Acc: 0.878
[INFO] Iteration 01 | Epoch 04 | Val        --> 18/18 batches | Elapsed time: 00:00:43 | Loss: 0.477 | Acc: 0.852
[INFO] Iteration 01 | Epoch 05 | Train      --> 719/719 batches | Elapsed time: 00:04:28 | Loss: 1.490 | Acc: 0.628
[INFO] Iteration 01 | Epoch 05 | Val        --> 18/18 batches | Elapsed time: 00:00:43 | Loss: 0.694 | Acc: 0.782
[INFO] Iteration 01 | Epoch 06 | Train      --> 719/719 batches | Elapsed time: 00:04:29 | Loss: 1.212 | Acc: 0.690
[INFO] Iteration 01 | Epoch 06 | Val        --> 18/18 batches | Elapsed time: 00:00:43 | Loss: 0.513 | Acc: 0.831
[INFO] Iteration 01 | Epoch 07 | Train      --> 719/719 batches | Elapsed time: 00:04:28 | Loss: 1.082 | Acc: 0.719
[INFO] Iteration 01 | Epoch 07 | Val        --> 18/18 batches | Elapsed time: 00:00:43 | Loss: 0.380 | Acc: 0.882
[INFO] Iteration 01 | Epoch 08 | Train      --> 719/719 batches | Elapsed time: 00:04:29 | Loss: 1.016 | Acc: 0.734
[INFO] Iteration 01 | Epoch 08 | Val        --> 18/18 batches | Elapsed time: 00:00:43 | Loss: 0.322 | Acc: 0.908
